age,annual_income,employment_length_years,credit_score,loan_amount,existing_debt,debt_to_income,home_ownership,purpose,num_delinquencies_2yr,default
32,47423.6,5.2,711.0,1000.0,17092.89,0.364,RENT,debt_consolidation,0,0
53,80701.7,4.2,811.0,21226.55,6715.64,0.123,RENT,medical,0,0
56,12000.0,15.4,473.0,26616.41,14422.05,1.535,RENT,medical,0,1
56,45462.35,3.9,819.0,28997.12,10604.99,0.329,RENT,debt_consolidation,0,0
66,42956.13,7.7,850.0,21204.35,7052.26,0.238,MORTGAGE,debt_consolidation,0,0
58,79001.77,0.0,549.0,12580.2,25097.7,0.342,MORTGAGE,credit_card,1,0
36,53911.34,10.1,684.0,17366.43,6863.1,0.176,RENT,debt_consolidation,0,0
26,99902.37,11.9,783.0,31077.28,4447.15,0.091,MORTGAGE,other,1,0
51,71555.33,0.7,749.0,12984.36,135.23,0.029,RENT,small_business,1,0
65,44744.43,3.4,806.0,4258.46,11353.11,0.268,MORTGAGE,debt_consolidation,0,0
68,60991.47,8.3,708.0,34884.13,10477.27,0.258,MORTGAGE,home_improvement,0,0
32,46148.28,6.1,528.0,5836.99,19221.35,0.435,MORTGAGE,debt_consolidation,1,1
32,76484.9,8.3,778.0,1000.0,0.0,0.002,RENT,medical,1,0
22,21695.06,4.6,728.0,17872.21,0.0,0.124,RENT,other,0,0
27,34407.6,15.3,790.0,18678.95,0.0,0.081,MORTGAGE,home_improvement,0,0
48,66392.25,2.7,565.0,19122.52,16560.64,0.293,RENT,debt_consolidation,0,0
47,85643.91,19.5,589.0,22904.26,22345.94,0.301,MORTGAGE,debt_consolidation,0,0
39,12000.0,12.2,681.0,13544.91,21530.84,1.964,RENT,home_improvement,0,0
36,89361.78,10.2,780.0,13674.58,6984.83,0.101,MORTGAGE,home_improvement,0,0
61,51496.62,0.8,801.0,9841.12,13300.95,0.287,OWN,other,0,0
43,12000.0,10.5,626.0,16231.18,0.0,0.203,OWN,debt_consolidation,0,0
60,12000.0,9.0,650.0,19877.34,28178.94,2.597,RENT,debt_consolidation,0,1
68,16765.35,0.0,850.0,23160.98,23568.2,1.613,MORTGAGE,home_improvement,1,1
36,54507.38,0.0,639.0,6919.78,21039.58,0.405,RENT,home_improvement,0,0
30,53352.55,7.8,731.0,3783.89,3023.3,0.067,RENT,home_improvement,0,0
67,70830.01,5.3,646.0,22964.89,8364.45,0.167,MORTGAGE,small_business,0,0
52,41262.82,3.4,716.0,10238.88,10098.47,0.282,MORTGAGE,credit_card,1,0
35,27298.99,11.4,615.0,6133.56,29002.94,1.096,MORTGAGE,debt_consolidation,0,0
51,44672.84,1.6,617.0,1000.0,21999.96,0.496,OWN,debt_consolidation,0,0
46,55840.26,3.7,652.0,27666.56,10130.25,0.256,MORTGAGE,medical,0,0
65,60769.32,2.8,639.0,17480.98,17845.97,0.337,OWN,home_improvement,0,0
33,35270.88,8.6,657.0,19909.41,2883.08,0.166,MORTGAGE,small_business,1,0
69,77536.17,0.0,719.0,18936.76,0.0,0.037,RENT,credit_card,0,0
66,39465.08,3.5,822.0,16912.83,11311.99,0.351,RENT,credit_card,0,0
29,33257.07,0.0,636.0,14791.04,626.44,0.086,OWN,medical,1,0
29,41440.21,4.4,606.0,14367.42,0.0,0.052,MORTGAGE,other,0,0
47,81871.0,9.6,681.0,6207.83,12332.68,0.162,RENT,debt_consolidation,0,0
23,51680.09,9.7,616.0,1000.0,9352.44,0.184,MORTGAGE,debt_consolidation,0,0
35,37637.16,2.4,557.0,35210.66,1913.37,0.191,RENT,debt_consolidation,0,0
42,78152.69,8.7,760.0,15341.8,7997.26,0.132,RENT,debt_consolidation,0,0
68,108568.71,5.1,686.0,11062.06,15787.23,0.161,RENT,medical,0,1
69,60242.07,12.8,693.0,7791.35,9742.54,0.181,MORTGAGE,home_improvement,0,0
28,85846.06,5.4,535.0,24446.24,13400.35,0.199,MORTGAGE,credit_card,1,0
64,80901.95,0.0,636.0,16302.53,10300.59,0.158,OWN,credit_card,1,1
25,39859.01,10.5,574.0,7229.35,29300.46,0.762,MORTGAGE,medical,0,0
57,55665.85,3.7,678.0,12267.81,25292.02,0.487,MORTGAGE,medical,0,0
62,22936.38,4.6,690.0,17801.75,13162.4,0.69,MORTGAGE,small_business,0,0
64,49876.44,7.7,690.0,11520.33,3806.08,0.111,RENT,debt_consolidation,0,0
31,39345.24,0.0,630.0,22335.74,6395.95,0.248,OWN,home_improvement,1,0
64,44927.85,6.4,616.0,34116.83,0.0,0.114,OWN,debt_consolidation,0,0
26,36252.62,8.7,666.0,11202.35,4025.04,0.157,RENT,credit_card,0,1
46,47822.58,7.8,707.0,12435.47,18679.7,0.43,MORTGAGE,debt_consolidation,1,0
44,68305.82,3.0,637.0,7530.64,6063.59,0.105,RENT,credit_card,0,0
36,52012.7,11.0,610.0,13618.54,10250.52,0.236,MORTGAGE,other,1,0
22,12000.0,1.0,613.0,1000.0,23814.42,1.997,RENT,home_improvement,0,1
58,36346.99,2.9,631.0,24894.05,17530.22,0.585,OWN,debt_consolidation,0,1
37,17015.02,5.3,646.0,2992.51,12688.19,0.772,OWN,medical,2,0
53,61101.51,7.5,598.0,7743.24,10857.97,0.197,MORTGAGE,home_improvement,2,0
41,67582.93,4.4,647.0,15754.33,10019.42,0.183,RENT,credit_card,0,0
39,61413.71,12.1,773.0,27396.9,21311.41,0.414,RENT,credit_card,0,0
64,35314.89,7.5,658.0,7311.68,14979.02,0.455,MORTGAGE,small_business,0,0
25,61171.35,6.4,587.0,13319.95,9434.64,0.187,OWN,debt_consolidation,0,0
57,43247.14,7.3,511.0,17641.71,0.0,0.061,RENT,credit_card,0,0
57,26544.36,9.7,818.0,8955.81,16827.04,0.685,RENT,small_business,0,0
39,73548.25,7.2,765.0,13915.62,15424.98,0.238,MORTGAGE,medical,0,0
33,75450.69,0.0,701.0,1000.0,0.0,0.002,OWN,medical,0,0
21,78722.39,11.4,767.0,10250.78,10454.51,0.152,OWN,home_improvement,0,0
66,39791.28,6.6,720.0,26074.1,15349.68,0.484,OWN,medical,0,0
67,84484.06,9.4,674.0,22340.98,9386.48,0.151,MORTGAGE,small_business,0,0
32,42660.44,4.0,587.0,11006.12,30141.25,0.745,OWN,medical,0,0
22,71337.53,0.0,823.0,5882.33,27270.52,0.395,OWN,debt_consolidation,0,0
27,42227.18,0.0,647.0,13088.74,0.0,0.046,OWN,debt_consolidation,0,0
24,49400.45,1.3,651.0,1827.06,9517.75,0.198,RENT,other,0,0
61,12000.0,8.6,683.0,13229.08,21688.33,1.973,RENT,small_business,0,1
64,47452.17,12.5,684.0,11309.68,11165.83,0.271,MORTGAGE,medical,0,0
28,57277.25,7.5,723.0,10980.56,19368.71,0.367,RENT,home_improvement,0,0
57,44748.76,0.7,714.0,13729.6,5520.64,0.169,RENT,credit_card,0,0
29,98904.7,2.1,637.0,19831.0,0.0,0.03,MORTGAGE,credit_card,0,0
38,25938.35,12.8,682.0,5652.2,18932.3,0.763,OWN,small_business,1,0
50,40910.47,0.0,721.0,23618.85,8677.52,0.299,MORTGAGE,home_improvement,0,0
56,32378.18,16.5,630.0,25127.23,37782.28,1.283,RENT,debt_consolidation,0,1
63,40905.58,15.4,788.0,34797.62,21401.79,0.651,MORTGAGE,home_improvement,0,0
23,80785.33,16.7,678.0,17666.97,1399.63,0.05,RENT,credit_card,1,0
30,91950.79,7.9,800.0,28257.31,18734.87,0.25,RENT,medical,0,0
34,37480.18,4.3,576.0,23788.01,11293.83,0.397,RENT,medical,1,0
36,36924.81,7.8,729.0,16713.95,17256.76,0.535,MORTGAGE,home_improvement,0,0
69,26071.78,10.5,613.0,4046.31,4765.69,0.206,RENT,credit_card,0,0
59,87657.13,2.7,632.0,23057.26,15120.99,0.212,MORTGAGE,small_business,0,0
36,83025.11,0.5,748.0,17157.6,22592.47,0.303,MORTGAGE,other,0,0
68,52350.46,4.6,663.0,31086.18,20224.08,0.475,MORTGAGE,debt_consolidation,0,0
45,20097.52,2.1,850.0,21661.87,22944.76,1.303,RENT,medical,0,0
45,22333.44,12.2,719.0,24502.38,43157.03,2.097,RENT,debt_consolidation,1,1
42,59265.74,2.9,628.0,9795.23,7331.86,0.149,MORTGAGE,debt_consolidation,1,0
28,68733.45,6.5,719.0,17201.31,30054.27,0.475,RENT,medical,0,0
66,12000.0,10.9,662.0,1000.0,14956.42,1.259,MORTGAGE,debt_consolidation,0,1
21,46967.25,12.4,742.0,19990.54,8128.54,0.237,MORTGAGE,debt_consolidation,0,0
29,95457.4,7.0,658.0,25959.92,11926.86,0.166,MORTGAGE,debt_consolidation,0,0
32,49562.27,7.9,711.0,27527.32,21028.32,0.508,MORTGAGE,home_improvement,1,0
34,92240.95,0.9,695.0,11805.65,8317.45,0.109,OWN,home_improvement,0,0
27,71226.15,11.1,686.0,1000.0,0.0,0.002,MORTGAGE,credit_card,0,0
21,27893.01,12.3,758.0,10161.56,20397.42,0.786,RENT,other,1,0
54,47683.22,0.0,545.0,14299.46,14274.81,0.344,RENT,debt_consolidation,0,0
68,51782.64,14.8,687.0,18679.29,6809.68,0.186,OWN,other,0,0
26,31187.21,2.5,627.0,1000.0,0.0,0.005,OWN,debt_consolidation,0,0
35,30753.3,9.0,579.0,14059.04,16068.05,0.591,MORTGAGE,debt_consolidation,0,0
45,92669.21,6.4,617.0,5662.55,24909.61,0.278,OWN,debt_consolidation,0,1
66,30565.98,5.7,634.0,28018.62,3033.66,0.237,MORTGAGE,medical,0,0
55,81960.9,5.0,662.0,1000.0,14819.96,0.183,RENT,credit_card,0,0
58,44087.89,1.0,705.0,24114.25,34134.51,0.856,MORTGAGE,home_improvement,0,0
49,54359.02,8.6,721.0,13564.25,21487.92,0.433,RENT,credit_card,0,0
41,69046.11,4.6,649.0,1000.0,12047.6,0.177,MORTGAGE,credit_card,0,0
30,40036.03,0.0,799.0,30096.82,11041.64,0.389,OWN,debt_consolidation,0,0
63,69197.61,0.8,652.0,27151.97,7322.86,0.165,MORTGAGE,medical,1,0
60,12000.0,0.0,534.0,26249.96,12825.01,1.397,MORTGAGE,home_improvement,0,1
22,65992.68,3.4,654.0,15838.07,7954.78,0.157,MORTGAGE,credit_card,0,0
56,12000.0,8.4,684.0,8955.99,9426.03,0.897,MORTGAGE,credit_card,0,0
25,49328.83,2.4,435.0,15585.96,10947.7,0.269,MORTGAGE,other,0,1
57,76356.07,10.9,771.0,19914.44,0.0,0.039,RENT,small_business,0,0
61,70557.38,5.4,673.0,10118.13,10721.93,0.173,OWN,small_business,0,0
27,22539.74,4.6,594.0,7279.73,39331.47,1.793,MORTGAGE,medical,0,1
42,25758.39,6.1,608.0,19438.31,0.0,0.113,MORTGAGE,other,0,0
27,37783.2,13.0,737.0,16758.79,27759.14,0.801,MORTGAGE,debt_consolidation,1,0
48,59655.4,0.0,746.0,23333.53,22977.24,0.444,RENT,other,1,0
66,12000.0,14.3,631.0,28707.33,18974.06,1.94,RENT,medical,0,1
24,54669.41,10.8,578.0,22707.07,7244.92,0.195,RENT,medical,1,0
40,62785.73,5.9,690.0,4629.33,21824.02,0.359,OWN,home_improvement,0,0
68,47924.07,11.9,704.0,14883.04,31051.97,0.695,MORTGAGE,debt_consolidation,2,0
35,68133.02,4.4,722.0,18482.81,23619.78,0.387,MORTGAGE,home_improvement,0,0
27,60593.1,7.4,638.0,22282.75,15354.92,0.309,MORTGAGE,small_business,0,1
44,41458.64,3.3,671.0,22722.89,13082.63,0.398,OWN,debt_consolidation,0,0
45,12000.0,10.8,682.0,14477.63,6517.9,0.724,MORTGAGE,medical,0,1
53,58335.33,2.5,753.0,10586.15,13994.62,0.267,OWN,small_business,0,0
36,31173.12,5.7,780.0,24078.19,18405.65,0.706,OWN,debt_consolidation,0,0
67,40541.43,9.4,800.0,18398.63,13403.85,0.399,MORTGAGE,debt_consolidation,0,0
46,66978.11,11.2,778.0,17533.41,12229.54,0.222,MORTGAGE,home_improvement,0,0
35,90433.33,1.9,816.0,8658.09,12366.58,0.151,OWN,debt_consolidation,0,0
68,54048.5,9.8,756.0,33898.35,31363.34,0.674,OWN,home_improvement,1,0
66,68851.62,1.1,636.0,17241.38,14792.36,0.252,MORTGAGE,credit_card,0,0
45,18888.02,0.0,795.0,14218.64,15165.26,0.916,RENT,small_business,0,0
22,61138.09,2.3,577.0,17241.95,0.0,0.042,RENT,other,0,0
50,53502.35,10.2,850.0,13815.28,22697.18,0.463,RENT,other,0,0
48,85730.69,5.9,607.0,3401.15,18907.46,0.226,RENT,home_improvement,0,0
28,41488.54,3.3,747.0,17688.1,18434.19,0.508,MORTGAGE,other,0,0
52,48959.06,6.3,788.0,1935.59,19109.96,0.396,MORTGAGE,debt_consolidation,0,0
62,81470.36,6.1,714.0,15927.86,3543.57,0.073,MORTGAGE,other,0,0
26,52699.16,9.1,526.0,1000.0,10130.1,0.195,RENT,credit_card,0,1
56,27278.97,0.0,609.0,1000.0,30653.26,1.129,MORTGAGE,medical,1,0
27,118790.83,5.5,707.0,20517.03,0.0,0.026,RENT,home_improvement,0,0
57,28035.18,6.6,728.0,5067.2,0.0,0.027,MORTGAGE,small_business,0,0
41,53382.5,0.0,667.0,18907.9,0.0,0.053,OWN,home_improvement,0,0
21,63667.2,0.0,686.0,16523.92,11187.2,0.215,OWN,medical,1,1
68,61690.44,4.2,570.0,16321.84,28978.89,0.509,RENT,medical,1,0
29,50256.41,6.0,813.0,9356.43,15810.64,0.343,MORTGAGE,debt_consolidation,0,0
50,50380.99,6.1,652.0,13820.88,23901.77,0.516,RENT,credit_card,0,1
29,49126.7,3.2,739.0,9093.21,0.0,0.028,MORTGAGE,credit_card,0,0
66,27101.65,3.0,785.0,23503.37,4614.85,0.3,MORTGAGE,debt_consolidation,0,0
57,108755.48,4.0,593.0,10652.87,6209.89,0.072,RENT,debt_consolidation,0,0
60,49500.23,7.5,690.0,12764.46,29044.66,0.625,MORTGAGE,other,1,0
42,69923.27,12.2,701.0,21702.43,14462.11,0.253,MORTGAGE,medical,1,0
43,46633.68,0.0,661.0,9406.28,12536.63,0.299,MORTGAGE,credit_card,0,0
52,46130.91,9.1,750.0,1000.0,14985.02,0.328,RENT,debt_consolidation,0,0
59,43613.91,5.4,630.0,5451.43,10658.27,0.263,RENT,debt_consolidation,0,0
62,16253.86,8.6,684.0,24501.92,32925.52,2.252,MORTGAGE,debt_consolidation,0,1
21,50984.47,11.9,652.0,15743.41,32527.12,0.684,MORTGAGE,medical,0,0
53,44824.81,2.2,850.0,17629.37,24238.79,0.6,MORTGAGE,debt_consolidation,0,0
26,84288.11,10.7,630.0,17661.5,23110.7,0.306,MORTGAGE,home_improvement,0,1
35,25082.5,0.0,736.0,31094.3,7928.47,0.502,OWN,medical,0,0
61,40571.32,6.6,815.0,1000.0,17724.39,0.441,RENT,home_improvement,2,0
33,32538.99,4.8,611.0,13849.75,0.0,0.064,RENT,other,0,1
60,91063.26,6.2,687.0,15270.57,8740.26,0.121,MORTGAGE,debt_consolidation,0,0
43,33264.79,1.1,606.0,14817.51,0.0,0.067,MORTGAGE,other,1,0
32,69057.5,8.2,529.0,22195.55,18044.48,0.31,MORTGAGE,other,0,0
37,79254.04,13.9,621.0,22423.88,12025.91,0.194,MORTGAGE,credit_card,0,0
47,51346.93,1.1,637.0,13054.51,20712.97,0.442,RENT,medical,0,0
58,20579.72,6.9,642.0,1000.0,19589.59,0.959,RENT,other,0,0
50,20896.15,10.3,658.0,37576.06,24288.6,1.432,RENT,other,0,0
66,76494.1,4.5,680.0,14943.87,5382.67,0.1,RENT,home_improvement,1,0
63,23485.15,12.8,590.0,15787.31,0.0,0.101,RENT,other,0,0
57,64800.67,3.9,706.0,26360.6,32461.71,0.562,OWN,debt_consolidation,1,0
50,57858.73,5.4,771.0,11460.47,7607.2,0.161,MORTGAGE,home_improvement,0,0
35,64428.31,1.0,780.0,26625.43,12590.45,0.257,MORTGAGE,other,1,0
41,66789.62,6.6,660.0,12240.97,23763.53,0.383,RENT,other,0,0
26,31658.23,6.0,747.0,31461.93,10118.24,0.469,MORTGAGE,medical,0,0
39,30611.8,9.2,629.0,19097.89,1608.93,0.146,OWN,debt_consolidation,0,0
66,72873.18,2.8,654.0,8920.9,34212.35,0.488,RENT,other,0,0
41,39266.38,2.6,710.0,34623.35,7560.57,0.325,RENT,small_business,0,0
26,12000.0,8.3,655.0,20421.57,31534.34,2.883,OWN,other,1,1
52,71218.88,13.0,585.0,9520.15,16760.07,0.255,RENT,small_business,1,0
68,29093.47,9.1,742.0,2335.78,23161.06,0.808,OWN,debt_consolidation,0,0
63,66678.4,15.2,618.0,21278.2,22968.2,0.392,RENT,medical,0,1
34,89820.55,8.8,641.0,27456.65,8994.3,0.146,OWN,credit_card,0,0
43,55419.06,8.6,759.0,18483.51,19124.69,0.395,RENT,debt_consolidation,0,1
47,79894.15,9.4,720.0,17970.58,32865.53,0.445,MORTGAGE,debt_consolidation,1,1
33,58844.94,13.4,693.0,29027.54,26339.81,0.522,RENT,debt_consolidation,0,0
34,94685.73,12.2,570.0,20385.02,24707.87,0.293,MORTGAGE,debt_consolidation,0,1
32,28447.32,0.6,593.0,9078.93,20032.74,0.752,RENT,debt_consolidation,0,1
69,54794.63,10.0,710.0,9465.54,12158.18,0.248,MORTGAGE,credit_card,0,0
57,71829.04,7.3,727.0,20000.15,4608.43,0.106,MORTGAGE,debt_consolidation,0,0
62,50239.71,5.0,699.0,19519.16,29117.38,0.638,RENT,debt_consolidation,0,1
61,83805.47,0.0,644.0,24791.58,7485.67,0.134,MORTGAGE,small_business,0,0
67,44199.01,0.0,642.0,18317.59,8299.58,0.25,OWN,debt_consolidation,0,0
26,106734.28,4.2,696.0,21118.8,13356.97,0.155,MORTGAGE,debt_consolidation,0,0
64,108054.94,0.0,586.0,18133.03,0.0,0.025,RENT,debt_consolidation,0,0
24,62051.8,4.3,687.0,23678.23,9458.98,0.21,OWN,home_improvement,1,0
44,68815.03,9.6,576.0,21712.62,5636.36,0.129,MORTGAGE,other,0,0
50,84791.79,3.1,601.0,12674.89,0.0,0.022,RENT,medical,1,1
38,25320.07,6.4,693.0,13304.67,626.96,0.104,OWN,debt_consolidation,1,0
28,22200.0,0.7,724.0,17915.18,12832.72,0.699,MORTGAGE,home_improvement,0,0
30,86410.47,7.5,706.0,16008.64,23334.53,0.298,MORTGAGE,home_improvement,0,0
61,61849.71,8.5,596.0,26828.14,12180.52,0.262,RENT,debt_consolidation,1,0
36,49337.37,0.0,540.0,16907.28,2146.19,0.095,OWN,debt_consolidation,0,0
36,55278.08,2.2,679.0,2189.32,6496.27,0.123,RENT,credit_card,0,0
66,12000.0,0.0,538.0,4362.21,16506.18,1.43,MORTGAGE,medical,0,1
28,50235.94,8.5,751.0,12847.91,24552.0,0.527,MORTGAGE,debt_consolidation,0,0
65,36173.83,6.8,599.0,21496.11,22675.73,0.716,MORTGAGE,debt_consolidation,0,1
66,77951.79,5.8,848.0,8472.72,15492.76,0.215,RENT,debt_consolidation,0,0
50,79875.77,5.4,608.0,20861.95,28245.01,0.393,MORTGAGE,home_improvement,0,1
29,69417.01,7.6,715.0,8096.63,7796.29,0.13,RENT,debt_consolidation,0,0
28,64886.47,7.7,625.0,16428.98,1335.46,0.059,RENT,small_business,0,0
34,17566.33,3.5,667.0,18730.77,10234.26,0.743,MORTGAGE,credit_card,1,0
49,69766.08,2.8,694.0,4710.44,25706.89,0.379,MORTGAGE,medical,0,0
28,70734.95,5.7,745.0,18560.72,20093.75,0.323,MORTGAGE,small_business,1,0
43,86129.82,5.1,756.0,29539.97,24002.68,0.33,RENT,credit_card,0,0
26,107955.25,16.3,735.0,13222.06,12213.96,0.132,RENT,home_improvement,1,0
47,12685.98,4.1,758.0,15687.99,14565.45,1.334,RENT,home_improvement,1,0
22,45288.08,7.4,634.0,17280.43,11005.66,0.3,MORTGAGE,small_business,0,1
55,36443.33,8.3,729.0,15815.68,4532.54,0.189,OWN,medical,0,0
23,59312.68,13.0,654.0,15216.44,13511.66,0.266,MORTGAGE,medical,1,0
30,55335.05,1.9,754.0,14520.98,10940.04,0.237,RENT,small_business,0,0
29,49147.95,12.7,689.0,1000.0,8343.4,0.173,RENT,credit_card,0,0
61,80690.11,5.3,727.0,19076.44,19236.08,0.274,RENT,medical,0,0
23,27464.64,18.5,702.0,5325.23,14466.5,0.556,RENT,other,0,0
42,28971.96,7.8,737.0,18388.39,26699.11,1.017,RENT,debt_consolidation,0,0
49,29394.37,0.0,619.0,21310.6,4522.35,0.263,RENT,home_improvement,0,0
46,45991.81,5.0,562.0,18662.08,9120.18,0.259,OWN,small_business,1,0
54,24285.24,12.7,754.0,7046.99,0.0,0.044,MORTGAGE,small_business,1,0
60,53785.71,6.4,781.0,17838.67,3270.24,0.111,RENT,home_improvement,3,1
40,50862.75,5.7,671.0,13077.17,19476.12,0.421,RENT,credit_card,0,1
61,35337.12,9.6,741.0,9691.2,21321.54,0.645,OWN,home_improvement,0,0
36,76844.16,4.3,558.0,33572.3,20115.92,0.327,MORTGAGE,credit_card,0,1
69,53512.49,4.9,633.0,6916.29,26167.75,0.508,RENT,other,0,0
45,81566.18,1.3,686.0,19452.58,18632.23,0.264,RENT,medical,1,0
57,50123.75,14.6,550.0,28731.91,13845.43,0.362,MORTGAGE,debt_consolidation,0,0
63,54395.13,0.0,565.0,18445.1,19910.35,0.417,MORTGAGE,credit_card,1,0
59,40930.44,6.8,692.0,9463.83,5653.7,0.173,MORTGAGE,credit_card,0,0
62,54823.84,8.4,635.0,10038.75,0.0,0.027,RENT,small_business,0,0
47,72805.78,5.9,654.0,2427.34,9336.87,0.133,MORTGAGE,home_improvement,0,0
23,44716.64,0.0,650.0,15841.24,10526.47,0.289,MORTGAGE,other,1,0
45,67960.3,1.0,584.0,16172.25,14393.17,0.247,MORTGAGE,small_business,0,1
29,34681.33,8.6,664.0,12743.77,5302.76,0.208,RENT,home_improvement,1,0
64,73976.26,2.1,679.0,27814.3,7271.89,0.155,RENT,home_improvement,0,0
32,40502.35,0.0,636.0,14664.01,21177.37,0.577,RENT,other,0,0
32,76292.0,7.9,642.0,1049.75,1116.62,0.017,RENT,credit_card,1,0
33,56524.41,1.6,665.0,28648.29,12341.59,0.294,RENT,credit_card,0,0
52,93023.84,9.2,741.0,4663.89,7128.57,0.084,MORTGAGE,medical,0,0
48,26148.31,5.0,673.0,19928.02,0.0,0.114,MORTGAGE,debt_consolidation,0,0
67,18095.58,4.8,536.0,21108.23,9265.6,0.687,MORTGAGE,credit_card,1,1
41,39594.57,6.3,590.0,14655.31,4376.09,0.166,MORTGAGE,small_business,0,0
34,20384.73,0.3,750.0,23776.12,9152.12,0.624,OWN,small_business,2,0
23,20431.63,1.9,629.0,16070.84,14155.45,0.811,RENT,other,0,1
21,70538.77,4.7,673.0,12144.41,0.0,0.026,MORTGAGE,medical,0,0
39,54895.53,0.3,824.0,1000.0,23674.78,0.434,MORTGAGE,debt_consolidation,0,0
66,43007.98,9.6,727.0,1000.0,43417.81,1.013,RENT,medical,1,0
46,45325.94,4.5,519.0,40168.23,3919.68,0.219,RENT,home_improvement,1,1
64,40069.06,0.0,788.0,22005.21,7465.92,0.269,MORTGAGE,debt_consolidation,0,0
25,96259.23,3.2,691.0,26695.65,5145.92,0.095,MORTGAGE,debt_consolidation,0,0
25,36612.36,6.5,708.0,38033.85,2527.71,0.225,OWN,debt_consolidation,0,0
61,21946.65,3.8,703.0,12169.45,33277.29,1.599,MORTGAGE,other,1,1
26,74901.27,8.0,749.0,14165.36,10239.82,0.165,MORTGAGE,credit_card,0,0
23,49606.11,8.9,674.0,1000.0,20302.24,0.412,OWN,credit_card,0,0
40,105969.34,18.0,569.0,12829.66,25119.45,0.255,MORTGAGE,debt_consolidation,0,0
66,41844.86,11.8,704.0,12593.5,23810.37,0.614,RENT,credit_card,1,1
54,76149.6,0.0,576.0,11919.6,24563.83,0.346,RENT,medical,0,0
25,82054.93,4.2,816.0,24901.0,190.08,0.048,RENT,medical,1,0
62,41966.6,4.7,653.0,21879.08,22481.24,0.614,RENT,small_business,0,0
62,36426.98,8.9,676.0,23723.56,9487.19,0.358,RENT,small_business,0,0
60,73534.16,1.3,629.0,4462.28,29785.08,0.414,MORTGAGE,small_business,0,0
65,69372.3,3.3,705.0,15697.97,4522.29,0.099,OWN,medical,1,1
32,19734.75,0.0,714.0,18530.61,1400.76,0.212,MORTGAGE,home_improvement,0,0
68,26789.11,3.0,629.0,32250.31,12816.32,0.659,OWN,debt_consolidation,1,0
36,12000.0,3.2,714.0,16488.44,19235.18,1.809,OWN,credit_card,0,0
60,69884.67,4.4,685.0,13964.53,0.0,0.03,MORTGAGE,debt_consolidation,0,0
49,48454.32,0.1,673.0,25217.3,8702.95,0.258,RENT,home_improvement,0,0
59,50946.24,10.9,624.0,13113.36,1788.68,0.074,RENT,other,0,0
51,12713.9,8.4,850.0,19668.2,21990.85,1.962,RENT,credit_card,0,1
52,27547.44,0.0,769.0,19401.45,7095.6,0.363,RENT,debt_consolidation,0,0
51,43051.03,6.1,735.0,10756.75,24014.54,0.595,RENT,credit_card,0,0
59,38191.86,0.0,764.0,9215.21,5586.83,0.182,OWN,medical,0,0
57,57945.9,12.7,702.0,14715.91,15789.11,0.311,OWN,credit_card,0,0
27,69586.7,14.1,654.0,11104.65,0.0,0.024,MORTGAGE,medical,0,0
61,111740.31,5.7,482.0,1515.14,11657.55,0.106,MORTGAGE,small_business,1,0
47,54499.57,1.7,589.0,21493.59,1792.87,0.092,OWN,credit_card,1,0
36,82885.07,2.7,842.0,20133.14,28028.59,0.375,OWN,home_improvement,0,0
46,34250.68,3.7,767.0,8314.97,23484.13,0.722,MORTGAGE,debt_consolidation,0,0
68,13126.34,5.5,695.0,7441.86,14910.04,1.221,MORTGAGE,debt_consolidation,0,1
63,46192.46,12.9,562.0,19397.53,22984.87,0.561,MORTGAGE,debt_consolidation,1,0
61,15056.96,10.8,728.0,30768.81,7745.57,0.821,RENT,debt_consolidation,1,0
43,55366.83,10.9,659.0,24186.98,18861.43,0.406,RENT,small_business,1,0
59,35488.65,6.9,732.0,25805.73,11950.38,0.446,RENT,debt_consolidation,0,0
39,12000.0,0.2,597.0,12259.75,17899.89,1.645,RENT,home_improvement,0,1
54,98400.63,2.1,643.0,18739.12,13978.15,0.171,MORTGAGE,credit_card,0,0
52,41560.96,6.3,746.0,13808.4,12187.12,0.343,MORTGAGE,other,0,1
33,14059.52,0.0,825.0,8465.33,0.0,0.09,RENT,home_improvement,0,0
34,77454.29,7.5,631.0,16760.96,6292.02,0.114,MORTGAGE,small_business,0,0
23,36784.64,10.0,605.0,7190.22,30896.34,0.869,RENT,small_business,1,0
27,82254.15,8.7,757.0,8293.76,11598.35,0.156,RENT,credit_card,0,0
42,36665.14,8.5,586.0,10994.14,5620.42,0.198,RENT,debt_consolidation,0,0
44,41477.56,0.0,591.0,11953.66,13251.21,0.363,MORTGAGE,debt_consolidation,1,0
29,63620.79,12.7,700.0,14734.71,0.0,0.035,MORTGAGE,credit_card,1,0
41,69830.48,0.0,836.0,1000.0,8044.46,0.117,RENT,home_improvement,2,0
50,74212.09,5.2,616.0,6608.85,14650.4,0.211,RENT,credit_card,0,0
32,52756.47,9.1,652.0,29137.86,17722.82,0.419,RENT,small_business,0,0
37,68215.42,7.8,688.0,14920.35,16251.84,0.271,MORTGAGE,medical,1,0
39,73640.72,0.0,645.0,20052.51,27924.61,0.42,MORTGAGE,debt_consolidation,1,0
45,60014.23,0.5,547.0,18745.4,6057.4,0.148,RENT,credit_card,0,0
38,51433.55,7.4,740.0,14025.52,0.0,0.041,OWN,debt_consolidation,0,0
57,18867.63,8.6,694.0,7053.59,9194.37,0.543,MORTGAGE,debt_consolidation,0,0
